Search Term,Title,Source,Publication Date,Link,Utilité,Publication,Année,name,lire en ligne,périodique,date
Cabinet Technologia,"24% des employés au chômage partiel auraient travaillé : ""Une entreprise qui fraude est à la merci de ses salariés"" - TF1 INFO",TF1 INFO,"Fri, 05 Jun 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMijAJBVV95cUxNV0d6c0l3Mmk1d0llZ0JiTmVLcTdWLUxWa0ViTHVKWHBKQ2hoVTVQSDdiZmN3UGhIZkRFR1d3d0VUTlZKLXdjMXA1aWdUQ2tKWnRxZFN0ZUhOZ3ozQ0dvbk4yV0VRbzBCbHRQZE5jVDIxVVBKQVJRSVpXVXU1dWJ6Xzh0NXFsMmtoU01kT3JnOU16QkFpb2wyTUpEMHhmQlNrYkdEdzhlVkZYd0NRR0M2Z2tvN0VPdXJITnVUWW1PWXdMdm5FUzVLVmliSXZKR2VnT1B1Rk1iVEM0NVIxb3lLbDQzTk1WX0Z1VWVZSjZxaWNIY3dhejlZOTBidFhvQ3Z1enFXOFFrNWdWNE900gGSAkFVX3lxTE1nOEJYMGxMbFlhSDZXUnp1bjViTlBTc1AxOUFTM0pzcHZNQVpHMWtYRUk3am9yamJodzc4TTZXOTlfTmI5ZXh2OTQ2clNqNlVKNmo5cUttRTExTXE4LW9vUmRuQl9EUkJJU0Y3Z3ItTkZ1ajBCYmdFUFZTOV9XQWtjemY3cmJxZlZ4NGRGVGI4SGdPOGtiQ3J3cXFYUUVEaEtVSjVrSGhaQ19DbXQ4OTJxN2JCbG5TY0ZqMC1TUTVLYjZBRHVxVExBZkJaOVIyVGh3MzBVcGxwSVpseWdscmtpQVo0elNwOXRqNUlMaDBpLTBmWmw5TTdRODdkSm5YdGN5VGxEVlBYbW8zYlkyNTZHX1E?oc=5,,TF1 INFO,2020,,https://news.google.com/rss/articles/CBMijAJBVV95cUxNV0d6c0l3Mmk1d0llZ0JiTmVLcTdWLUxWa0ViTHVKWHBKQ2hoVTVQSDdiZmN3UGhIZkRFR1d3d0VUTlZKLXdjMXA1aWdUQ2tKWnRxZFN0ZUhOZ3ozQ0dvbk4yV0VRbzBCbHRQZE5jVDIxVVBKQVJRSVpXVXU1dWJ6Xzh0NXFsMmtoU01kT3JnOU16QkFpb2wyTUpEMHhmQlNrYkdEdzhlVkZYd0NRR0M2Z2tvN0VPdXJITnVUWW1PWXdMdm5FUzVLVmliSXZKR2VnT1B1Rk1iVEM0NVIxb3lLbDQzTk1WX0Z1VWVZSjZxaWNIY3dhejlZOTBidFhvQ3Z1enFXOFFrNWdWNE900gGSAkFVX3lxTE1nOEJYMGxMbFlhSDZXUnp1bjViTlBTc1AxOUFTM0pzcHZNQVpHMWtYRUk3am9yamJodzc4TTZXOTlfTmI5ZXh2OTQ2clNqNlVKNmo5cUttRTExTXE4LW9vUmRuQl9EUkJJU0Y3Z3ItTkZ1ajBCYmdFUFZTOV9XQWtjemY3cmJxZlZ4NGRGVGI4SGdPOGtiQ3J3cXFYUUVEaEtVSjVrSGhaQ19DbXQ4OTJxN2JCbG5TY0ZqMC1TUTVLYjZBRHVxVExBZkJaOVIyVGh3MzBVcGxwSVpseWdscmtpQVo0elNwOXRqNUlMaDBpLTBmWmw5TTdRODdkSm5YdGN5VGxEVlBYbW8zYlkyNTZHX1E?oc=5,TF1 INFO,2020-06-05
Cabinet Technologia,Comment l'explosion du chômage accentue le risque suicidaire - Le HuffPost,Le HuffPost,"Wed, 10 Jun 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMivgFBVV95cUxObENaMkRaWXk2dFN2YmtIZldDRE91OXJpazBELS1zQ3IzQ0VQM0FMWnVZNWY2NEc4ZkhjaWd0eU5NV2RjN01WOVBxRFkyZWRzNjhJN2tNd2w0RmdCd2V4LXhLUEV2ejNDV1dWR0U0VVVnZ3hqVERVaFFzM1RQU3NDcW16a3QwcUU4ZHNDMTFwS00wT25pXzRPeFVSdkRYb3JGUzh4cGVRM1pPU25JY0dVODE4VFdma0JTSU1aVDl3?oc=5,,Le HuffPost,2020,,https://news.google.com/rss/articles/CBMivgFBVV95cUxObENaMkRaWXk2dFN2YmtIZldDRE91OXJpazBELS1zQ3IzQ0VQM0FMWnVZNWY2NEc4ZkhjaWd0eU5NV2RjN01WOVBxRFkyZWRzNjhJN2tNd2w0RmdCd2V4LXhLUEV2ejNDV1dWR0U0VVVnZ3hqVERVaFFzM1RQU3NDcW16a3QwcUU4ZHNDMTFwS00wT25pXzRPeFVSdkRYb3JGUzh4cGVRM1pPU25JY0dVODE4VFdma0JTSU1aVDl3?oc=5,Le HuffPost,2020-06-10
Cabinet Technologia,«Libération»: une entourloupe aux allures d’indépendance - Mediapart,Mediapart,"Fri, 04 Sep 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiogFBVV95cUxNa2wtazFlcHdnRlNRNWR2WHAxWWYzVVFmNzNrTUxuU01ubTNQZHgtUFQ0MHRRWjVhREt2SFNGN1JybWVjLTNLQWd1QkN2NG43TkVQMjR3UklvRERwWVQ5YnRvc0d4cldoRDhPOFNRdnJ0THJ3bVlXdW80WXpBUmNral9YWFc0cHJ4Q0JyM2thX2NZUWFONDNtMFVxMGhFSlVEWEE?oc=5,,Mediapart,2020,,https://news.google.com/rss/articles/CBMiogFBVV95cUxNa2wtazFlcHdnRlNRNWR2WHAxWWYzVVFmNzNrTUxuU01ubTNQZHgtUFQ0MHRRWjVhREt2SFNGN1JybWVjLTNLQWd1QkN2NG43TkVQMjR3UklvRERwWVQ5YnRvc0d4cldoRDhPOFNRdnJ0THJ3bVlXdW80WXpBUmNral9YWFc0cHJ4Q0JyM2thX2NZUWFONDNtMFVxMGhFSlVEWEE?oc=5,Mediapart,2020-09-04
Cabinet Technologia,Télétravail : les pièges à éviter pour réussir sa mise en place - Capital.fr,Capital.fr,"Tue, 08 Dec 2020 08:00:00 GMT",https://news.google.com/rss/articles/CBMiqwFBVV95cUxOSmF6T2x6a3hxSDB3Nk11Ni0tVWhraVhtaHNVZUh4WFVidktJZ08ybGp5Z1dvUm1SU3R4VG9uYUtGODNycFdGaFI2bGF4V3lxTWtoSWV6blo5a1NrNEJMLXhjcThIcEpyRUR3bXhZaUxCSGc3bi1SVEpxRTFXUnlKX1dJUkhkTVZhQXc1Q01YM2FTRWdWaHAxM21iYnR4YnFaY3ZaX3JFd3MzTzg?oc=5,,Capital.fr,2020,,https://news.google.com/rss/articles/CBMiqwFBVV95cUxOSmF6T2x6a3hxSDB3Nk11Ni0tVWhraVhtaHNVZUh4WFVidktJZ08ybGp5Z1dvUm1SU3R4VG9uYUtGODNycFdGaFI2bGF4V3lxTWtoSWV6blo5a1NrNEJMLXhjcThIcEpyRUR3bXhZaUxCSGc3bi1SVEpxRTFXUnlKX1dJUkhkTVZhQXc1Q01YM2FTRWdWaHAxM21iYnR4YnFaY3ZaX3JFd3MzTzg?oc=5,Capital.fr,2020-12-08
Cabinet Technologia,"Télétravail : les Français subissent une ""perte du lien social"", selon un spécialiste - RTL",RTL,"Thu, 18 Mar 2021 07:00:00 GMT",https://news.google.com/rss/articles/CBMiygFBVV95cUxOcmdZRG5rSWNVX3k4QmFLUXZ2UjFlM2pVc1FzdndvdUFQenhsb3VGRVY4RHhlbDVQZ2p4YktuZllGRkNCUlJhbWtaTFEyaDNEWlMyamNtclJYdkg2LUpBeG9NelpVMzF5elBaYVZhaDF0U0Q1Y0VNV28yOEcydjY1bDFDeUtpVGZBQUJyTWZfRzUzaFZLbWVMazdGVmZraERpejAzNzMwaldMalFOVTNWdDlVa09PR3U2ZHQ0OWRJMkJZMWZNRXJ5ZWdn?oc=5,,RTL,2021,,https://news.google.com/rss/articles/CBMiygFBVV95cUxOcmdZRG5rSWNVX3k4QmFLUXZ2UjFlM2pVc1FzdndvdUFQenhsb3VGRVY4RHhlbDVQZ2p4YktuZllGRkNCUlJhbWtaTFEyaDNEWlMyamNtclJYdkg2LUpBeG9NelpVMzF5elBaYVZhaDF0U0Q1Y0VNV28yOEcydjY1bDFDeUtpVGZBQUJyTWZfRzUzaFZLbWVMazdGVmZraERpejAzNzMwaldMalFOVTNWdDlVa09PR3U2ZHQ0OWRJMkJZMWZNRXJ5ZWdn?oc=5,RTL,2021-03-18
Cabinet Technologia,OBS : Barbara Dalibard quitte France Télécom pour rejoindre Voyages.SNCF - Silicon.fr,Silicon.fr,"Tue, 02 Mar 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMipgFBVV95cUxQNHBJdjdMZmtta1JFRFljYl95SGgxVy1NbG1jN19LbkszVE5Cc2ctVElOVU5US0JBeGtLcVgtT2ppRFhBaDBxWTNkNlZXWVFFOFBmTWtodld0dVVfTy1rb2YtM0d2S2E3UXBEbkZDY21jRC01NUpwVFg1OVlPMGFfd1RPVVE5R0NwZDFya3E4RnV5Z3RtNm41TWFHVG4xN3pXSlpuYnp30gGrAUFVX3lxTE5fenM5YmtIaXN3UnhrT1Y0MlFLZHJaVW1BOUU1Mm9WY3lZakZDWWFLaFVPdmlQalJZXzN3OXlQZUowemxfd0Q2RmYxcWFOaDNjSDMxZ2RoejR6SFlFbUtEbTNEWlFBcG1fb1hZb2dYR3c2X2txVFBtS2FPTnJDbG5YdUVFT2dNam9SQTg0aFNkWlZSZDZJSVh3dU40ZmE2RFVTNmJNczlGLWNoYw?oc=5,,Silicon.fr,2021,,https://news.google.com/rss/articles/CBMipgFBVV95cUxQNHBJdjdMZmtta1JFRFljYl95SGgxVy1NbG1jN19LbkszVE5Cc2ctVElOVU5US0JBeGtLcVgtT2ppRFhBaDBxWTNkNlZXWVFFOFBmTWtodld0dVVfTy1rb2YtM0d2S2E3UXBEbkZDY21jRC01NUpwVFg1OVlPMGFfd1RPVVE5R0NwZDFya3E4RnV5Z3RtNm41TWFHVG4xN3pXSlpuYnp30gGrAUFVX3lxTE5fenM5YmtIaXN3UnhrT1Y0MlFLZHJaVW1BOUU1Mm9WY3lZakZDWWFLaFVPdmlQalJZXzN3OXlQZUowemxfd0Q2RmYxcWFOaDNjSDMxZ2RoejR6SFlFbUtEbTNEWlFBcG1fb1hZb2dYR3c2X2txVFBtS2FPTnJDbG5YdUVFT2dNam9SQTg0aFNkWlZSZDZJSVh3dU40ZmE2RFVTNmJNczlGLWNoYw?oc=5,Silicon.fr,2021-03-02
Cabinet Technologia,Amour : 9 plantes excitantes pour stimuler le désir sexuel - marie france,marie france,"Tue, 13 Apr 2021 07:00:00 GMT",https://news.google.com/rss/articles/CBMiqAFBVV95cUxONTdQYWFEVHVhX3JNS2NIWDFvYTVVb3FUMk84VUFBVnFwbnoxTHFFcU5pX3ZfczFPc1BrV3RhMEEyQ2JrTlNFQVBfNTF1aC1CbGpzVlJvaXhCTl9fNUJUOWJWZmltWlFKYmJlcC1yM0ZKVkNocDQ4Z1hWV2pvZFZIakE3Q19ndTVQS0pSSjQzZGc4ckxzQXZ3WjQxTEs2dmdpV3dZV3JxUUo?oc=5,,marie france,2021,,https://news.google.com/rss/articles/CBMiqAFBVV95cUxONTdQYWFEVHVhX3JNS2NIWDFvYTVVb3FUMk84VUFBVnFwbnoxTHFFcU5pX3ZfczFPc1BrV3RhMEEyQ2JrTlNFQVBfNTF1aC1CbGpzVlJvaXhCTl9fNUJUOWJWZmltWlFKYmJlcC1yM0ZKVkNocDQ4Z1hWV2pvZFZIakE3Q19ndTVQS0pSSjQzZGc4ckxzQXZ3WjQxTEs2dmdpV3dZV3JxUUo?oc=5,marie france,2021-04-13
Cabinet Technologia,Un combat pour faire reconnaître le burn-out comme maladie professionnelle - La Marseillaise,La Marseillaise,"Fri, 22 Oct 2021 07:00:00 GMT",https://news.google.com/rss/articles/CBMivwFBVV95cUxPU2lQRjctRXpHY1lmQ04waktRb3lfY3ppbVZEa3RRZVcyNzRuQnZ3cktqV19QekttVmdfTnkxa2xzUTZtaXZvTG1ONWNxWnFpU3ZaTGhsbkFlTzZ5SXl0aHU1X2o5a0RmbjBCSU54Y1Q5Mklxb1BLaGNTQlhTbEdBVzRnOF81UHhiSG5GRE1Qd2E4TjVpdXdPdHNFeWpoYmQxZjNnUmdUaFpNaVYwS2dKYVVSQk5vQTQzbGRNS0hOVQ?oc=5,,La Marseillaise,2021,,https://news.google.com/rss/articles/CBMivwFBVV95cUxPU2lQRjctRXpHY1lmQ04waktRb3lfY3ppbVZEa3RRZVcyNzRuQnZ3cktqV19QekttVmdfTnkxa2xzUTZtaXZvTG1ONWNxWnFpU3ZaTGhsbkFlTzZ5SXl0aHU1X2o5a0RmbjBCSU54Y1Q5Mklxb1BLaGNTQlhTbEdBVzRnOF81UHhiSG5GRE1Qd2E4TjVpdXdPdHNFeWpoYmQxZjNnUmdUaFpNaVYwS2dKYVVSQk5vQTQzbGRNS0hOVQ?oc=5,La Marseillaise,2021-10-22
Cabinet Technologia,Le business du harcèlement en entreprise - L'Opinion,L'Opinion,"Fri, 22 Oct 2021 07:00:00 GMT",https://news.google.com/rss/articles/CBMifkFVX3lxTFBzNko5ejczcEN0eFlsdmE2MjlmZ2VVMmRXYXQzZzdMOWNVcWFyc0tjV0dYT1ZxODJmWTJmSDJ3LVk4NmVscXBTc2s5R0locGdYeThNdkVTWjF4SEFMZUZITjBKbXVKUWo5OHRNcFdnMVgyUzdHaTRHdHBRZzIyUQ?oc=5,,L'Opinion,2021,,https://news.google.com/rss/articles/CBMifkFVX3lxTFBzNko5ejczcEN0eFlsdmE2MjlmZ2VVMmRXYXQzZzdMOWNVcWFyc0tjV0dYT1ZxODJmWTJmSDJ3LVk4NmVscXBTc2s5R0locGdYeThNdkVTWjF4SEFMZUZITjBKbXVKUWo5OHRNcFdnMVgyUzdHaTRHdHBRZzIyUQ?oc=5,L'Opinion,2021-10-22
Cabinet Technologia,"Madeleine Assas : ""Le 'doorman' est à la fois visible et invisible"" - Marianne",Marianne,"Thu, 18 Nov 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMimgFBVV95cUxOQ0VBZmZNQ24wTVMyY29GbWlpR3M4ZEZGUE1qXzgzN0gwcHNYV0FYTGNGR3A4eGoxbElkdVRweTNkMC1rWjFvT2dBb0M0THBXRzJkSjl2R2s1M3Myb0EwdjBfdFlodWlZTi1iTGt5MWxHQmhNbll6ZXFhU0FYcFNJQXZWMTBpTnNITGpZWkNERFZCMGktSUptTDBn?oc=5,,Marianne,2021,,https://news.google.com/rss/articles/CBMimgFBVV95cUxOQ0VBZmZNQ24wTVMyY29GbWlpR3M4ZEZGUE1qXzgzN0gwcHNYV0FYTGNGR3A4eGoxbElkdVRweTNkMC1rWjFvT2dBb0M0THBXRzJkSjl2R2s1M3Myb0EwdjBfdFlodWlZTi1iTGt5MWxHQmhNbll6ZXFhU0FYcFNJQXZWMTBpTnNITGpZWkNERFZCMGktSUptTDBn?oc=5,Marianne,2021-11-18
Cabinet Technologia,75% des managers manquent de temps ! - Capital.fr,Capital.fr,"Fri, 15 Apr 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMihgFBVV95cUxNVDM4ZC1hS2VqM0x0WDNFbkVGeGdQT2d4WWU3MnVCUHlicERacm9VSTNDWGxFVHV6TEJKSmZqUFA4UnM3Qlo2NkNxUmd6VDA5c3o5OWtmX1FiZ09NT0djNVVienM5ZUg1MzNWcF9hc1hiR19CY2NyZE1sVXJtT2JfZmJDZU93UQ?oc=5,,Capital.fr,2022,,https://news.google.com/rss/articles/CBMihgFBVV95cUxNVDM4ZC1hS2VqM0x0WDNFbkVGeGdQT2d4WWU3MnVCUHlicERacm9VSTNDWGxFVHV6TEJKSmZqUFA4UnM3Qlo2NkNxUmd6VDA5c3o5OWtmX1FiZ09NT0djNVVienM5ZUg1MzNWcF9hc1hiR19CY2NyZE1sVXJtT2JfZmJDZU93UQ?oc=5,Capital.fr,2022-04-15
Cabinet Technologia,Le travail tue-t-il le couple ? - Caminteresse.fr,Caminteresse.fr,"Mon, 06 Jun 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMifEFVX3lxTFBpT1ZZakZzVFFKcGVPeVNGRlhDcVdBSmlBRHBIYm5PWmZqVFhYN0FSTHZ3Wm5fMElpcndvYTNOdnFKR28zaGNSTHRMVFlhdUhxUDZYamVQRExOQ2xZUWdoMGVQcm5ZMkpOM2hnN1ktR29ra1FOUmpydlZzaU4?oc=5,,Caminteresse.fr,2022,,https://news.google.com/rss/articles/CBMifEFVX3lxTFBpT1ZZakZzVFFKcGVPeVNGRlhDcVdBSmlBRHBIYm5PWmZqVFhYN0FSTHZ3Wm5fMElpcndvYTNOdnFKR28zaGNSTHRMVFlhdUhxUDZYamVQRExOQ2xZUWdoMGVQcm5ZMkpOM2hnN1ktR29ra1FOUmpydlZzaU4?oc=5,Caminteresse.fr,2022-06-06
Cabinet Technologia,"France Télécom : un procès en appel, en plusieurs actes (3/3) - CFTC",CFTC,"Fri, 17 Jun 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMimgFBVV95cUxQclJ3OWl6OFhxOEx4azhkVUNza1lodjJNUU5oRWY4M3lTM1M3QUhja3V4R0FNenZMeVd2MDRTRjYwVHNQUDlnNWxESmZlZ2JnQ0tybm5KQXl1V2l1b1JXTUJFMFM0NDRKa1pvZ0NwcEJIWmx0elA3RTBZcmdnQTFoRUFaaHlfc3hFd3BDdkdsdmllOGlZLXA0dEJB?oc=5,,CFTC,2022,,https://news.google.com/rss/articles/CBMimgFBVV95cUxQclJ3OWl6OFhxOEx4azhkVUNza1lodjJNUU5oRWY4M3lTM1M3QUhja3V4R0FNenZMeVd2MDRTRjYwVHNQUDlnNWxESmZlZ2JnQ0tybm5KQXl1V2l1b1JXTUJFMFM0NDRKa1pvZ0NwcEJIWmx0elA3RTBZcmdnQTFoRUFaaHlfc3hFd3BDdkdsdmllOGlZLXA0dEJB?oc=5,CFTC,2022-06-17
Cabinet Technologia,"Violences sexuelles, management : chez l’assureur des militaires, deux rapports accablent la direction - Mediapart",Mediapart,"Tue, 22 Nov 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMi6AFBVV95cUxPU2J6UUZrSWZ6TTdJdTFEdHFtTUptWFNCbTNvLXo3UGg4MWd3WVhKOERmNjFXNk4yQVhZanEwWHpIMTFabW9UYmV3cktnNzR3S2wxbkZ6R1R6VlpCemVOWDJNT2d6aHBlSHdxem8zX1VUeE91OWpGRTFVUUtvcE1aQ3g0RW91ZXJXRkRaMm1nejBtclhDdDE1Ty1QWmttZldIMDhBMGNIcnhfQ21Sd1lSRVlZSERXdkVFclZxOUM4elFqX084RVNSVGotNHR6REY1NzZoVS12cjFSYjFhYy1VZHN3ZzVxYnFn?oc=5,,Mediapart,2022,,https://news.google.com/rss/articles/CBMi6AFBVV95cUxPU2J6UUZrSWZ6TTdJdTFEdHFtTUptWFNCbTNvLXo3UGg4MWd3WVhKOERmNjFXNk4yQVhZanEwWHpIMTFabW9UYmV3cktnNzR3S2wxbkZ6R1R6VlpCemVOWDJNT2d6aHBlSHdxem8zX1VUeE91OWpGRTFVUUtvcE1aQ3g0RW91ZXJXRkRaMm1nejBtclhDdDE1Ty1QWmttZldIMDhBMGNIcnhfQ21Sd1lSRVlZSERXdkVFclZxOUM4elFqX084RVNSVGotNHR6REY1NzZoVS12cjFSYjFhYy1VZHN3ZzVxYnFn?oc=5,Mediapart,2022-11-22
Cabinet Technologia,"INFO FRANCE BLEU PROVENCE - À Toulon, l'AGPM visée par la justice pour des soupçons de harcèlement moral et sexuel - France Bleu",France Bleu,"Thu, 01 Dec 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMi4gFBVV95cUxPNUJvQVlSRFBkZ18xa21Hb01NaTVQTTdNMlcweXoxOEJoZlo1QUdqcDdKVS16dGJxOEYtSV9KbmNHdG5NM3J3b2F1c29UcFBGUHl3UW9qMloyYy11cGtXYXRGenhiMW03UHFKbkc4d0VyMndPZDFjZFhmWENjNDE1bkNCbnFacWw1bEhvUTJuS2tZUnNESkRBT29DSjZVamkzM1NFSGpkU3lrNzdMVWpoQzczV1hxNVB4YkY2MnhMdlhGWGdicDhubHhjWm5qampCcmdacG5JZlpPbjBMN1ZJQW5R?oc=5,,France Bleu,2022,,https://news.google.com/rss/articles/CBMi4gFBVV95cUxPNUJvQVlSRFBkZ18xa21Hb01NaTVQTTdNMlcweXoxOEJoZlo1QUdqcDdKVS16dGJxOEYtSV9KbmNHdG5NM3J3b2F1c29UcFBGUHl3UW9qMloyYy11cGtXYXRGenhiMW03UHFKbkc4d0VyMndPZDFjZFhmWENjNDE1bkNCbnFacWw1bEhvUTJuS2tZUnNESkRBT29DSjZVamkzM1NFSGpkU3lrNzdMVWpoQzczV1hxNVB4YkY2MnhMdlhGWGdicDhubHhjWm5qampCcmdacG5JZlpPbjBMN1ZJQW5R?oc=5,France Bleu,2022-12-01
Cabinet Technologia,"Soupçons de harcèlement à l’AGPM, basée à Toulon: une enquête est ouverte - Var-matin",Var-matin,"Tue, 20 Dec 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMirwFBVV95cUxOVDZjTXg2V3lGRFZnRGFQRm5oTWN0MGh2ZTJVSklrbVNLcmNCQnRHakY2dHh5ZE9LM0RZc3RMZ3hOakQ0amkyb2dlcFVjcUluQWVYTWhMTlhkNE5qXy1rVVVqMWJpbkxFdzFUc3p2aThFdkhCZ1dOcFRycy1wOWl5VGNKbnN6RkZqZVdXWFdCNTJvQzhiZkxjdlVpZVlBTzJLdUxzM09NMkl0eGF1OVpZ?oc=5,,Var-matin,2022,,https://news.google.com/rss/articles/CBMirwFBVV95cUxOVDZjTXg2V3lGRFZnRGFQRm5oTWN0MGh2ZTJVSklrbVNLcmNCQnRHakY2dHh5ZE9LM0RZc3RMZ3hOakQ0amkyb2dlcFVjcUluQWVYTWhMTlhkNE5qXy1rVVVqMWJpbkxFdzFUc3p2aThFdkhCZ1dOcFRycy1wOWl5VGNKbnN6RkZqZVdXWFdCNTJvQzhiZkxjdlVpZVlBTzJLdUxzM09NMkl0eGF1OVpZ?oc=5,Var-matin,2022-12-20
Cabinet Technologia,Quand les violences conjugales franchissent le seuil de l’entreprise - Le Monde,Le Monde,"Wed, 08 Mar 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMi1AFBVV95cUxOZ1gtMV8xN0M2blZRT2ZyQ1BjTl92bzVYUno5cTdoNWhqaS1NZC13R0xZV0F6elZUZi1BNkF4Zk5PYUxOSUJMVnE3cTNjTVU3MGZnNkZEM3pxMllJQS0tZ2ZkTUYwN09aYjEwLUJHTk13QmZ4djM2eVJ3TUlQVXVSa1ZBUF92amZUbjFFTlI3ZTNMRDJnNXhPSjlVeGI0WlFnTmc0ckhMSXNCYnNfUEo5ekNYaFcyNzNDbjZSdXZUM0JIY3dyMUl1eWh4anh0bnBna3poVQ?oc=5,,Le Monde,2023,,https://news.google.com/rss/articles/CBMi1AFBVV95cUxOZ1gtMV8xN0M2blZRT2ZyQ1BjTl92bzVYUno5cTdoNWhqaS1NZC13R0xZV0F6elZUZi1BNkF4Zk5PYUxOSUJMVnE3cTNjTVU3MGZnNkZEM3pxMllJQS0tZ2ZkTUYwN09aYjEwLUJHTk13QmZ4djM2eVJ3TUlQVXVSa1ZBUF92amZUbjFFTlI3ZTNMRDJnNXhPSjlVeGI0WlFnTmc0ckhMSXNCYnNfUEo5ekNYaFcyNzNDbjZSdXZUM0JIY3dyMUl1eWh4anh0bnBna3poVQ?oc=5,Le Monde,2023-03-08
Cabinet Technologia,"REPLAY. Enquête de région : le ""burn out"", le mal de nos sociétés - France 3 Régions",France 3 Régions,"Wed, 12 Apr 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMi4gFBVV95cUxOcVBYWVExRUt2YklCY0VfSkNvQk9WWDAzWENiQktxSGV3dkRSaHVDdldiTGZCa2stR1NGZWR4dGsybjB3dFZId3NBaEpqWkxwcXBTSVB3cWZIMEpMcXg5a3l1cUlUSVY4QVhYdC05VngtaFU4WlhxOVdhR29jTzdGblRDVUJoVDkzNGdWNUFISnFoS1hjWm1Cbi1EdzRpR2ZuM09GNUtDM2tMTHh3U0pHWFVERng4WmtCRXNvUktfYk1Gb29RWlViYUlGQzVhc19jUm54UnBrREgzZzlYYlVEY1BR?oc=5,,France 3 Régions,2023,,https://news.google.com/rss/articles/CBMi4gFBVV95cUxOcVBYWVExRUt2YklCY0VfSkNvQk9WWDAzWENiQktxSGV3dkRSaHVDdldiTGZCa2stR1NGZWR4dGsybjB3dFZId3NBaEpqWkxwcXBTSVB3cWZIMEpMcXg5a3l1cUlUSVY4QVhYdC05VngtaFU4WlhxOVdhR29jTzdGblRDVUJoVDkzNGdWNUFISnFoS1hjWm1Cbi1EdzRpR2ZuM09GNUtDM2tMTHh3U0pHWFVERng4WmtCRXNvUktfYk1Gb29RWlViYUlGQzVhc19jUm54UnBrREgzZzlYYlVEY1BR?oc=5,France 3 Régions,2023-04-12
Cabinet Technologia,"""Le flex office encourage la dépersonnalisation, la déshumanisation au sein de l’entreprise"" - Marianne",Marianne,"Thu, 03 Aug 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMi0AFBVV95cUxNbVFMbWZ2OVF5R2ZCblplUmpuTGhBd05GUGYybXV2aUxvMXFydGIzYkh4UjY3SWVyZWZpY0pRcVZwNUZYYjJwVUpEcmdHT2ltTWpyNjlybW50cXNLQVdDUG1iM1F3NGFhMVhuQlo3YTVRdEhFNDgwTFFNVmlMX2xqdGN5Qjdja2NEWnVhcXJQVEc0MkQ3MmdGNldoVjEyb0N2NkVuSWhKMkhzaC1hU2lMLVhZMWU3d0VOMzRieE42X0lQWC00ZWNiaVJkRGY1YW1q?oc=5,,Marianne,2023,,https://news.google.com/rss/articles/CBMi0AFBVV95cUxNbVFMbWZ2OVF5R2ZCblplUmpuTGhBd05GUGYybXV2aUxvMXFydGIzYkh4UjY3SWVyZWZpY0pRcVZwNUZYYjJwVUpEcmdHT2ltTWpyNjlybW50cXNLQVdDUG1iM1F3NGFhMVhuQlo3YTVRdEhFNDgwTFFNVmlMX2xqdGN5Qjdja2NEWnVhcXJQVEc0MkQ3MmdGNldoVjEyb0N2NkVuSWhKMkhzaC1hU2lMLVhZMWU3d0VOMzRieE42X0lQWC00ZWNiaVJkRGY1YW1q?oc=5,Marianne,2023-08-03
Cabinet Technologia,Télétravail : est-ce déjà la fin du modèle dans les entreprises françaises ? - RTL,RTL,"Fri, 25 Aug 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMivwFBVV95cUxPUlVpOHFZc2JPM2dfTHpJRjZRd213UDhNZDYtMXF2cTkzUW9zdGdId1dOdlJfWG9GYmUwYmxyRzAzdmI3dHpabUxnNER0U3F5YXIyTkh2aFJzVGdMakpvaVdkeUtydkV6WHpNNDRLZVNCNmlDNU1pTXktLUJvdE5qWG1JeE1RMG1HQWJVc0QtZDJOckxxVWR6aEJwb28zdTkzWWl5WXN0bU5NbXJac2RGVjB3NEQwUWxpQnE0SFQ3Zw?oc=5,,RTL,2023,,https://news.google.com/rss/articles/CBMivwFBVV95cUxPUlVpOHFZc2JPM2dfTHpJRjZRd213UDhNZDYtMXF2cTkzUW9zdGdId1dOdlJfWG9GYmUwYmxyRzAzdmI3dHpabUxnNER0U3F5YXIyTkh2aFJzVGdMakpvaVdkeUtydkV6WHpNNDRLZVNCNmlDNU1pTXktLUJvdE5qWG1JeE1RMG1HQWJVc0QtZDJOckxxVWR6aEJwb28zdTkzWWl5WXN0bU5NbXJac2RGVjB3NEQwUWxpQnE0SFQ3Zw?oc=5,RTL,2023-08-25
